Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;
3,212;-0,00981;0,00981;-0,27468;;-0,03984;0,06000;-0,91278;;-0,06311;0,09468;-1,46618;;4212;-1;1;-28;;;;;
3,224;0,00000;0,00981;-0,29430;;-0,03990;0,06012;-0,91620;;-0,06358;0,09540;-1,47715;;4224;0;1;-30;;;;;
3,229;0,00000;0,00981;-0,29430;;-0,03990;0,06017;-0,91767;;-0,06378;0,09570;-1,48174;;4229;0;1;-30;;;;;
3,233;0,00000;0,00981;-0,29430;;-0,03990;0,06021;-0,91884;;-0,06394;0,09595;-1,48541;;4233;0;1;-30;;;;;
3,233;0,00000;0,00981;-0,29430;;-0,03990;0,06021;-0,91884;;-0,06394;0,09595;-1,48541;;4233;0;1;-30;;;;;
3,245;0,00000;0,00981;-0,27468;;-0,03990;0,06033;-0,92226;;-0,06442;0,09667;-1,49646;;4245;0;1;-28;;;;;
3,245;0,00000;0,00981;-0,27468;;-0,03990;0,06033;-0,92226;;-0,06442;0,09667;-1,49646;;4245;0;1;-28;;;;;
3,253;-0,02943;0,00981;-0,29430;;-0,04001;0,06041;-0,92453;;-0,06474;0,09715;-1,50384;;4253;-3;1;-30;;;;;
3,253;-0,02943;0,00981;-0,29430;;-0,04001;0,06041;-0,92453;;-0,06474;0,09715;-1,50384;;4253;-3;1;-30;;;;;
3,261;0,00000;0,02943;-0,29430;;-0,04013;0,06056;-0,92689;;-0,06506;0,09764;-1,51125;;4261;0;3;-30;;;;;
3,262;0,00000;0,02943;-0,29430;;-0,04013;0,06059;-0,92718;;-0,06510;0,09770;-1,51218;;4262;0;3;-30;;;;;
3,274;0,00000;0,00000;-0,28449;;-0,04013;0,06077;-0,93066;;-0,06558;0,09842;-1,52332;;4274;0;0;-29;;;;;
3,274;0,00000;0,00000;-0,28449;;-0,04013;0,06077;-0,93066;;-0,06558;0,09842;-1,52332;;4274;0;0;-29;;;;;
3,282;-0,01962;0,00981;-0,29430;;-0,04021;0,06081;-0,93297;;-0,06591;0,09891;-1,53078;;4282;-2;1;-30;;;;;
3,286;-0,01962;0,00981;-0,29430;;-0,04029;0,06085;-0,93415;;-0,06607;0,09915;-1,53451;;4286;-2;1;-30;;;;;
3,294;-0,01962;0,00981;-0,29430;;-0,04045;0,06093;-0,93650;;-0,06639;0,09964;-1,54200;;4294;-2;1;-30;;;;;
3,294;-0,01962;0,00981;-0,29430;;-0,04045;0,06093;-0,93650;;-0,06639;0,09964;-1,54200;;4294;-2;1;-30;;;;;
3,302;0,00000;0,03924;-0,30411;;-0,04053;0,06112;-0,93890;;-0,06671;0,10013;-1,54950;;4302;0;4;-31;;;;;
3,303;0,00000;0,03924;-0,30411;;-0,04053;0,06116;-0,93920;;-0,06675;0,10019;-1,55044;;4303;0;4;-31;;;;;
3,311;-0,02943;0,02943;-0,28449;;-0,04064;0,06144;-0,94155;;-0,06708;0,10068;-1,55796;;4311;-3;3;-29;;;;;
3,311;-0,02943;0,02943;-0,28449;;-0,04064;0,06144;-0,94155;;-0,06708;0,10068;-1,55796;;4311;-3;3;-29;;;;;
3,323;-0,00981;0,00981;-0,27468;;-0,04088;0,06167;-0,94491;;-0,06757;0,10142;-1,56928;;4323;-1;1;-28;;;;;
3,323;-0,00981;0,00981;-0,27468;;-0,04088;0,06167;-0,94491;;-0,06757;0,10142;-1,56928;;4323;-1;1;-28;;;;;
3,331;0,00000;0,00981;-0,28449;;-0,04092;0,06175;-0,94715;;-0,06790;0,10191;-1,57685;;4331;0;1;-29;;;;;
3,335;0,00000;0,00981;-0,28449;;-0,04092;0,06179;-0,94828;;-0,06806;0,10216;-1,58064;;4335;0;1;-29;;;;;
3,343;0,00000;0,00981;-0,30411;;-0,04092;0,06187;-0,95064;;-0,06839;0,10265;-1,58823;;4343;0;1;-31;;;;;
3,344;0,00000;0,00981;-0,30411;;-0,04092;0,06188;-0,95094;;-0,06843;0,10272;-1,58918;;4344;0;1;-31;;;;;
3,352;0,00000;0,01962;-0,27468;;-0,04092;0,06199;-0,95326;;-0,06875;0,10321;-1,59680;;4352;0;2;-28;;;;;
3,352;0,00000;0,01962;-0,27468;;-0,04092;0,06199;-0,95326;;-0,06875;0,10321;-1,59680;;4352;0;2;-28;;;;;
3,360;0,00000;0,01962;-0,27468;;-0,04092;0,06215;-0,95545;;-0,06908;0,10371;-1,60444;;4360;0;2;-28;;;;;
3,360;0,00000;0,01962;-0,27468;;-0,04092;0,06215;-0,95545;;-0,06908;0,10371;-1,60444;;4360;0;2;-28;;;;;
3,372;-0,00981;0,01962;-0,27468;;-0,04098;0,06239;-0,95875;;-0,06957;0,10446;-1,61592;;4372;-1;2;-28;;;;;
3,372;-0,00981;0,01962;-0,27468;;-0,04098;0,06239;-0,95875;;-0,06957;0,10446;-1,61592;;4372;-1;2;-28;;;;;
3,380;-0,00981;0,00981;-0,27468;;-0,04105;0,06250;-0,96095;;-0,06990;0,10496;-1,62360;;4380;-1;1;-28;;;;;
3,380;-0,00981;0,00981;-0,27468;;-0,04105;0,06250;-0,96095;;-0,06990;0,10496;-1,62360;;4380;-1;1;-28;;;;;
3,393;0,00000;0,00981;-0,29430;;-0,04112;0,06263;-0,96465;;-0,07044;0,10577;-1,63612;;4393;0;1;-30;;;;;
3,393;0,00000;0,00981;-0,29430;;-0,04112;0,06263;-0,96465;;-0,07044;0,10577;-1,63612;;4393;0;1;-30;;;;;
3,401;-0,00981;0,03924;-0,27468;;-0,04116;0,06283;-0,96692;;-0,07076;0,10627;-1,64384;;4401;-1;4;-28;;;;;
3,401;-0,00981;0,03924;-0,27468;;-0,04116;0,06283;-0,96692;;-0,07076;0,10627;-1,64384;;4401;-1;4;-28;;;;;
3,409;0,00000;0,00981;-0,29430;;-0,04120;0,06302;-0,96920;;-0,07109;0,10677;-1,65159;;4409;0;1;-30;;;;;
3,413;0,00000;0,00981;-0,29430;;-0,04120;0,06306;-0,97038;;-0,07126;0,10703;-1,65547;;4413;0;1;-30;;;;;
3,421;0,00000;0,00981;-0,26487;;-0,04120;0,06314;-0,97261;;-0,07159;0,10753;-1,66324;;4421;0;1;-27;;;;;
3,421;0,00000;0,00981;-0,26487;;-0,04120;0,06314;-0,97261;;-0,07159;0,10753;-1,66324;;4421;0;1;-27;;;;;
3,429;-0,02943;0,01962;-0,29430;;-0,04131;0,06326;-0,97485;;-0,07192;0,10804;-1,67103;;4429;-3;2;-30;;;;;
3,433;-0,02943;0,01962;-0,29430;;-0,04143;0,06334;-0,97603;;-0,07208;0,10829;-1,67493;;4433;-3;2;-30;;;;;
3,442;-0,01962;0,03924;-0,30411;;-0,04165;0,06360;-0,97872;;-0,07246;0,10886;-1,68373;;4442;-2;4;-31;;;;;
3,442;-0,01962;0,03924;-0,30411;;-0,04165;0,06360;-0,97872;;-0,07246;0,10886;-1,68373;;4442;-2;4;-31;;;;;
3,450;-0,02943;0,00000;-0,30411;;-0,04185;0,06376;-0,98115;;-0,07279;0,10937;-1,69156;;4450;-3;0;-31;;;;;
3,450;-0,02943;0,00000;-0,30411;;-0,04185;0,06376;-0,98115;;-0,07279;0,10937;-1,69156;;4450;-3;0;-31;;;;;
3,462;-0,01962;0,01962;-0,26487;;-0,04214;0,06388;-0,98457;;-0,07330;0,11014;-1,70336;;4462;-2;2;-27;;;;;
3,462;-0,01962;0,01962;-0,26487;;-0,04214;0,06388;-0,98457;;-0,07330;0,11014;-1,70336;;4462;-2;2;-27;;;;;
3,470;-0,00981;0,01962;-0,28449;;-0,04226;0,06403;-0,98676;;-0,07363;0,11065;-1,71124;;4470;-1;2;-29;;;;;
3,471;-0,00981;0,01962;-0,28449;;-0,04227;0,06405;-0,98705;;-0,07368;0,11071;-1,71223;;4471;-1;2;-29;;;;;
3,483;-0,01962;0,00981;-0,27468;;-0,04245;0,06423;-0,99040;;-0,07418;0,11148;-1,72410;;4483;-2;1;-28;;;;;
3,483;-0,01962;0,00981;-0,27468;;-0,04245;0,06423;-0,99040;;-0,07418;0,11148;-1,72410;;4483;-2;1;-28;;;;;
3,491;-0,02943;0,01962;-0,32373;;-0,04264;0,06435;-0,99280;;-0,07452;0,11200;-1,73203;;4491;-3;2;-33;;;;;
3,491;-0,02943;0,01962;-0,32373;;-0,04264;0,06435;-0,99280;;-0,07452;0,11200;-1,73203;;4491;-3;2;-33;;;;;
3,499;-0,00981;0,00000;-0,25506;;-0,04280;0,06443;-0,99511;;-0,07487;0,11251;-1,73998;;4499;-1;0;-26;;;;;
3,503;-0,00981;0,00000;-0,25506;;-0,04284;0,06443;-0,99613;;-0,07504;0,11277;-1,74396;;4503;-1;0;-26;;;;;
3,511;-0,01962;0,00981;-0,26487;;-0,04296;0,06447;-0,99821;;-0,07538;0,11328;-1,75194;;4511;-2;1;-27;;;;;
3,512;-0,01962;0,00981;-0,26487;;-0,04298;0,06448;-0,99848;;-0,07542;0,11335;-1,75294;;4512;-2;1;-27;;;;;
3,520;-0,00981;0,01962;-0,28449;;-0,04310;0,06459;-1,00067;;-0,07577;0,11387;-1,76094;;4520;-1;2;-29;;;;;
3,523;-0,00981;0,01962;-0,28449;;-0,04312;0,06465;-1,00153;;-0,07590;0,11406;-1,76394;;4523;-1;2;-29;;;;;
3,532;0,00000;0,02943;-0,30411;;-0,04317;0,06487;-1,00418;;-0,07629;0,11464;-1,77296;;4532;0;3;-31;;;;;
3,532;0,00000;0,02943;-0,30411;;-0,04317;0,06487;-1,00418;;-0,07629;0,11464;-1,77296;;4532;0;3;-31;;;;;
3,540;-0,01962;0,00981;-0,27468;;-0,04325;0,06503;-1,00649;;-0,07663;0,11516;-1,78101;;4540;-2;1;-28;;;;;
3,540;-0,01962;0,00981;-0,27468;;-0,04325;0,06503;-1,00649;;-0,07663;0,11516;-1,78101;;4540;-2;1;-28;;;;;
3,552;-0,01962;0,01962;-0,29430;;-0,04348;0,06521;-1,00991;;-0,07715;0,11594;-1,79311;;4552;-2;2;-30;;;;;
3,552;-0,01962;0,01962;-0,29430;;-0,04348;0,06521;-1,00991;;-0,07715;0,11594;-1,79311;;4552;-2;2;-30;;;;;
3,561;-0,00981;0,03924;-0,27468;;-0,04362;0,06547;-1,01247;;-0,07754;0,11653;-1,80221;;4561;-1;4;-28;;;;;
3,561;-0,00981;0,03924;-0,27468;;-0,04362;0,06547;-1,01247;;-0,07754;0,11653;-1,80221;;4561;-1;4;-28;;;;;
3,573;-0,01962;0,00981;-0,26487;;-0,04379;0,06577;-1,01570;;-0,07807;0,11732;-1,81437;;4573;-2;1;-27;;;;;
3,573;-0,01962;0,00981;-0,26487;;-0,04379;0,06577;-1,01570;;-0,07807;0,11732;-1,81437;;4573;-2;1;-27;;;;;
3,581;-0,00981;0,00000;-0,26487;;-0,04391;0,06581;-1,01782;;-0,07842;0,11784;-1,82251;;4581;-1;0;-27;;;;;
3,581;-0,00981;0,00000;-0,26487;;-0,04391;0,06581;-1,01782;;-0,07842;0,11784;-1,82251;;4581;-1;0;-27;;;;;
3,589;-0,00981;0,00000;-0,27468;;-0,04399;0,06581;-1,01998;;-0,07877;0,11837;-1,83066;;4589;-1;0;-28;;;;;
3,593;-0,00981;0,00000;-0,27468;;-0,04403;0,06581;-1,02108;;-0,07895;0,11863;-1,83474;;4593;-1;0;-28;;;;;
3,601;-0,01962;0,02943;-0,26487;;-0,04415;0,06592;-1,02324;;-0,07930;0,11916;-1,84292;;4601;-2;3;-27;;;;;
3,602;-0,01962;0,02943;-0,26487;;-0,04416;0,06595;-1,02350;;-0,07934;0,11923;-1,84394;;4602;-2;3;-27;;;;;
3,610;-0,01962;0,00981;-0,29430;;-0,04432;0,06611;-1,02574;;-0,07970;0,11976;-1,85214;;4610;-2;1;-30;;;;;
3,614;-0,01962;0,00981;-0,29430;;-0,04440;0,06615;-1,02692;;-0,07987;0,12002;-1,85625;;4614;-2;1;-30;;;;;
3,622;0,00000;0,00000;-0,29430;;-0,04448;0,06619;-1,02927;;-0,08023;0,12055;-1,86447;;4622;0;0;-30;;;;;
3,622;0,00000;0,00000;-0,29430;;-0,04448;0,06619;-1,02927;;-0,08023;0,12055;-1,86447;;4622;0;0;-30;;;;;
3,630;-0,01962;0,00981;-0,28449;;-0,04456;0,06623;-1,03159;;-0,08059;0,12108;-1,87271;;4630;-2;1;-29;;;;;
3,630;-0,01962;0,00981;-0,28449;;-0,04456;0,06623;-1,03159;;-0,08059;0,12108;-1,87271;;4630;-2;1;-29;;;;;
3,642;-0,01962;0,04905;-0,32373;;-0,04479;0,06658;-1,03523;;-0,08112;0,12188;-1,88511;;4642;-2;5;-33;;;;;
3,643;-0,01962;0,04905;-0,32373;;-0,04481;0,06663;-1,03556;;-0,08117;0,12194;-1,88615;;4643;-2;5;-33;;;;;
3,651;-0,00981;0,00981;-0,30411;;-0,04493;0,06686;-1,03807;;-0,08153;0,12248;-1,89444;;4651;-1;1;-31;;;;;
3,651;-0,00981;0,00981;-0,30411;;-0,04493;0,06686;-1,03807;;-0,08153;0,12248;-1,89444;;4651;-1;1;-31;;;;;
3,663;-0,01962;-0,01962;-0,30411;;-0,04511;0,06681;-1,04172;;-0,08207;0,12328;-1,90692;;4663;-2;-2;-31;;;;;
3,663;-0,01962;-0,01962;-0,30411;;-0,04511;0,06681;-1,04172;;-0,08207;0,12328;-1,90692;;4663;-2;-2;-31;;;;;
3,671;-0,01962;0,03924;-0,30411;;-0,04526;0,06688;-1,04415;;-0,08243;0,12381;-1,91527;;4671;-2;4;-31;;;;;
3,671;-0,01962;0,03924;-0,30411;;-0,04526;0,06688;-1,04415;;-0,08243;0,12381;-1,91527;;4671;-2;4;-31;;;;;
3,679;-0,01962;0,03924;-0,28449;;-0,04542;0,06720;-1,04651;;-0,08279;0,12435;-1,92363;;4679;-2;4;-29;;;;;
3,683;-0,01962;0,03924;-0,28449;;-0,04550;0,06736;-1,04764;;-0,08297;0,12462;-1,92782;;4683;-2;4;-29;;;;;
3,692;-0,01962;0,00000;-0,28449;;-0,04568;0,06753;-1,05020;;-0,08338;0,12523;-1,93726;;4692;-2;0;-29;;;;;
3,692;-0,01962;0,00000;-0,28449;;-0,04568;0,06753;-1,05020;;-0,08338;0,12523;-1,93726;;4692;-2;0;-29;;;;;
3,700;0,00000;0,03924;-0,31392;;-0,04575;0,06769;-1,05260;;-0,08375;0,12577;-1,94567;;4700;0;4;-32;;;;;
3,704;0,00000;0,03924;-0,31392;;-0,04575;0,06785;-1,05385;;-0,08393;0,12604;-1,94988;;4704;0;4;-32;;;;;
3,712;0,00000;0,03924;-0,29430;;-0,04575;0,06816;-1,05629;;-0,08430;0,12658;-1,95832;;4712;0;4;-30;;;;;
3,712;0,00000;0,03924;-0,29430;;-0,04575;0,06816;-1,05629;;-0,08430;0,12658;-1,95832;;4712;0;4;-30;;;;;
3,720;-0,00981;0,01962;-0,27468;;-0,04579;0,06840;-1,05856;;-0,08466;0,12713;-1,96678;;4720;-1;2;-28;;;;;
3,720;-0,00981;0,01962;-0,27468;;-0,04579;0,06840;-1,05856;;-0,08466;0,12713;-1,96678;;4720;-1;2;-28;;;;;
3,732;0,00000;0,00000;-0,26487;;-0,04585;0,06851;-1,06180;;-0,08521;0,12795;-1,97950;;4732;0;0;-27;;;;;
3,733;0,00000;0,00000;-0,26487;;-0,04585;0,06851;-1,06206;;-0,08526;0,12802;-1,98057;;4733;0;0;-27;;;;;
3,741;-0,01962;0,03924;-0,29430;;-0,04593;0,06867;-1,06430;;-0,08563;0,12857;-1,98907;;4741;-2;4;-30;;;;;
3,741;-0,01962;0,03924;-0,29430;;-0,04593;0,06867;-1,06430;;-0,08563;0,12857;-1,98907;;4741;-2;4;-30;;;;;
3,753;-0,01962;0,03924;-0,28449;;-0,04617;0,06914;-1,06777;;-0,08618;0,12939;-2,00186;;4753;-2;4;-29;;;;;
3,753;-0,01962;0,03924;-0,28449;;-0,04617;0,06914;-1,06777;;-0,08618;0,12939;-2,00186;;4753;-2;4;-29;;;;;
3,761;-0,01962;0,02943;-0,28449;;-0,04632;0,06942;-1,07005;;-0,08655;0,12995;-2,01042;;4761;-2;3;-29;;;;;
3,761;-0,01962;0,02943;-0,28449;;-0,04632;0,06942;-1,07005;;-0,08655;0,12995;-2,01042;;4761;-2;3;-29;;;;;
3,769;-0,01962;0,00000;-0,29430;;-0,04648;0,06953;-1,07237;;-0,08692;0,13050;-2,01898;;4769;-2;0;-30;;;;;
3,773;-0,01962;0,00000;-0,29430;;-0,04656;0,06953;-1,07354;;-0,08711;0,13078;-2,02328;;4773;-2;0;-30;;;;;
3,782;-0,01962;0,03924;-0,25506;;-0,04673;0,06971;-1,07601;;-0,08753;0,13141;-2,03295;;4782;-2;4;-26;;;;;
3,782;-0,01962;0,03924;-0,25506;;-0,04673;0,06971;-1,07601;;-0,08753;0,13141;-2,03295;;4782;-2;4;-26;;;;;
3,790;0,00000;0,02943;-0,29430;;-0,04681;0,06998;-1,07821;;-0,08790;0,13197;-2,04157;;4790;0;3;-30;;;;;
3,794;0,00000;0,02943;-0,29430;;-0,04681;0,07010;-1,07939;;-0,08809;0,13225;-2,04588;;4794;0;3;-30;;;;;
3,802;-0,00981;0,00981;-0,28449;;-0,04685;0,07026;-1,08170;;-0,08846;0,13281;-2,05453;;4802;-1;1;-29;;;;;
3,802;-0,00981;0,00981;-0,28449;;-0,04685;0,07026;-1,08170;;-0,08846;0,13281;-2,05453;;4802;-1;1;-29;;;;;
3,810;-0,01962;0,01962;-0,27468;;-0,04697;0,07038;-1,08394;;-0,08884;0,13337;-2,06319;;4810;-2;2;-28;;;;;
3,811;-0,01962;0,01962;-0,27468;;-0,04699;0,07040;-1,08422;;-0,08888;0,13344;-2,06427;;4811;-2;2;-28;;;;;
3,823;0,00000;0,00981;-0,29430;;-0,04711;0,07057;-1,08763;;-0,08945;0,13429;-2,07730;;4823;0;1;-30;;;;;
3,823;0,00000;0,00981;-0,29430;;-0,04711;0,07057;-1,08763;;-0,08945;0,13429;-2,07730;;4823;0;1;-30;;;;;
3,831;-0,00981;0,01962;-0,27468;;-0,04715;0,07069;-1,08991;;-0,08983;0,13485;-2,08601;;4831;-1;2;-28;;;;;
3,831;-0,00981;0,01962;-0,27468;;-0,04715;0,07069;-1,08991;;-0,08983;0,13485;-2,08601;;4831;-1;2;-28;;;;;
3,839;0,00000;0,00981;-0,30411;;-0,04719;0,07081;-1,09222;;-0,09020;0,13542;-2,09474;;4839;0;1;-31;;;;;
3,843;0,00000;0,00981;-0,30411;;-0,04719;0,07085;-1,09344;;-0,09039;0,13570;-2,09911;;4843;0;1;-31;;;;;
3,851;-0,00981;0,01962;-0,27468;;-0,04723;0,07097;-1,09575;;-0,09077;0,13627;-2,10787;;4851;-1;2;-28;;;;;
3,851;-0,00981;0,01962;-0,27468;;-0,04723;0,07097;-1,09575;;-0,09077;0,13627;-2,10787;;4851;-1;2;-28;;;;;
3,860;-0,00981;0,00981;-0,26487;;-0,04731;0,07110;-1,09818;;-0,09120;0,13691;-2,11774;;4860;-1;1;-27;;;;;
3,863;-0,00981;0,00981;-0,26487;;-0,04734;0,07113;-1,09898;;-0,09134;0,13712;-2,12104;;4863;-1;1;-27;;;;;
3,872;0,00000;0,01962;-0,28449;;-0,04739;0,07126;-1,10145;;-0,09176;0,13776;-2,13094;;4872;0;2;-29;;;;;
3,872;0,00000;0,01962;-0,28449;;-0,04739;0,07126;-1,10145;;-0,09176;0,13776;-2,13094;;4872;0;2;-29;;;;;
3,880;-0,01962;0,01962;-0,27468;;-0,04747;0,07142;-1,10368;;-0,09214;0,13833;-2,13976;;4880;-2;2;-28;;;;;
3,880;-0,01962;0,01962;-0,27468;;-0,04747;0,07142;-1,10368;;-0,09214;0,13833;-2,13976;;4880;-2;2;-28;;;;;
3,892;0,00000;0,03924;-0,30411;;-0,04758;0,07177;-1,10716;;-0,09271;0,13919;-2,15303;;4892;0;4;-31;;;;;
3,892;0,00000;0,03924;-0,30411;;-0,04758;0,07177;-1,10716;;-0,09271;0,13919;-2,15303;;4892;0;4;-31;;;;;
3,901;-0,01962;0,03924;-0,27468;;-0,04767;0,07212;-1,10976;;-0,09314;0,13984;-2,16300;;4901;-2;4;-28;;;;;
3,901;-0,01962;0,03924;-0,27468;;-0,04767;0,07212;-1,10976;;-0,09314;0,13984;-2,16300;;4901;-2;4;-28;;;;;
3,913;0,00000;-0,00981;-0,28449;;-0,04779;0,07230;-1,11312;;-0,09371;0,14071;-2,17634;;4913;0;-1;-29;;;;;
3,913;0,00000;-0,00981;-0,28449;;-0,04779;0,07230;-1,11312;;-0,09371;0,14071;-2,17634;;4913;0;-1;-29;;;;;
3,921;-0,01962;0,02943;-0,26487;;-0,04787;0,07238;-1,11531;;-0,09410;0,14129;-2,18525;;4921;-2;3;-27;;;;;
3,921;-0,01962;0,02943;-0,26487;;-0,04787;0,07238;-1,11531;;-0,09410;0,14129;-2,18525;;4921;-2;3;-27;;;;;
3,929;-0,00981;0,02943;-0,27468;;-0,04799;0,07261;-1,11747;;-0,09448;0,14187;-2,19418;;4929;-1;3;-28;;;;;
3,933;-0,00981;0,02943;-0,27468;;-0,04802;0,07273;-1,11857;;-0,09467;0,14216;-2,19866;;4933;-1;3;-28;;;;;
3,941;0,00000;0,00981;-0,29430;;-0,04806;0,07289;-1,12085;;-0,09506;0,14274;-2,20761;;4941;0;1;-30;;;;;
3,942;0,00000;0,00981;-0,29430;;-0,04806;0,07290;-1,12114;;-0,09511;0,14281;-2,20874;;4942;0;1;-30;;;;;
3,950;0,00000;0,01962;-0,28449;;-0,04806;0,07302;-1,12346;;-0,09549;0,14339;-2,21771;;4950;0;2;-29;;;;;
3,954;0,00000;0,01962;-0,28449;;-0,04806;0,07309;-1,12459;;-0,09568;0,14369;-2,22221;;4954;0;2;-29;;;;;
3,962;-0,01962;0,01962;-0,30411;;-0,04814;0,07325;-1,12695;;-0,09607;0,14427;-2,23122;;4962;-2;2;-31;;;;;
3,962;-0,01962;0,01962;-0,30411;;-0,04814;0,07325;-1,12695;;-0,09607;0,14427;-2,23122;;4962;-2;2;-31;;;;;
3,970;-0,01962;0,02943;-0,25506;;-0,04830;0,07345;-1,12918;;-0,09645;0,14486;-2,24024;;4970;-2;3;-26;;;;;
3,970;-0,01962;0,02943;-0,25506;;-0,04830;0,07345;-1,12918;;-0,09645;0,14486;-2,24024;;4970;-2;3;-26;;;;;
3,982;-0,01962;0,01962;-0,31392;;-0,04853;0,07374;-1,13260;;-0,09703;0,14574;-2,25381;;4982;-2;2;-32;;;;;
3,983;-0,01962;0,01962;-0,31392;;-0,04855;0,07376;-1,13291;;-0,09708;0,14582;-2,25494;;4983;-2;2;-32;;;;;
3,991;-0,00981;0,00000;-0,30411;;-0,04867;0,07384;-1,13538;;-0,09747;0,14641;-2,26402;;4991;-1;0;-31;;;;;
3,991;-0,00981;0,00000;-0,30411;;-0,04867;0,07384;-1,13538;;-0,09747;0,14641;-2,26402;;4991;-1;0;-31;;;;;
4,003;-0,01962;0,00000;-0,31392;;-0,04885;0,07384;-1,13909;;-0,09806;0,14729;-2,27766;;5003;-2;0;-32;;;;;
4,003;-0,01962;0,00000;-0,31392;;-0,04885;0,07384;-1,13909;;-0,09806;0,14729;-2,27766;;5003;-2;0;-32;;;;;
4,011;0,00000;0,02943;-0,27468;;-0,04893;0,07396;-1,14145;;-0,09845;0,14788;-2,28679;;5011;0;3;-28;;;;;
4,011;0,00000;0,02943;-0,27468;;-0,04893;0,07396;-1,14145;;-0,09845;0,14788;-2,28679;;5011;0;3;-28;;;;;
4,019;-0,00981;0,00000;-0,26487;;-0,04897;0,07408;-1,14361;;-0,09884;0,14848;-2,29593;;5019;-1;0;-27;;;;;
4,023;-0,00981;0,00000;-0,26487;;-0,04901;0,07408;-1,14467;;-0,09903;0,14877;-2,30050;;5023;-1;0;-27;;;;;
4,032;0,00000;-0,01962;-0,29430;;-0,04905;0,07399;-1,14718;;-0,09948;0,14944;-2,31082;;5032;0;-2;-30;;;;;
4,032;0,00000;-0,01962;-0,29430;;-0,04905;0,07399;-1,14718;;-0,09948;0,14944;-2,31082;;5032;0;-2;-30;;;;;
4,040;-0,00981;0,03924;-0,30411;;-0,04909;0,07407;-1,14958;;-0,09987;0,15003;-2,32000;;5040;-1;4;-31;;;;;
4,044;-0,00981;0,03924;-0,30411;;-0,04913;0,07422;-1,15079;;-0,10007;0,15033;-2,32460;;5044;-1;4;-31;;;;;
4,052;0,00000;0,02943;-0,28449;;-0,04917;0,07450;-1,15315;;-0,10046;0,15092;-2,33382;;5052;0;3;-29;;;;;
4,052;0,00000;0,02943;-0,28449;;-0,04917;0,07450;-1,15315;;-0,10046;0,15092;-2,33382;;5052;0;3;-29;;;;;
4,060;0,00981;0,00000;-0,30411;;-0,04913;0,07461;-1,15550;;-0,10085;0,15152;-2,34305;;5060;1;0;-31;;;;;
4,060;0,00981;0,00000;-0,30411;;-0,04913;0,07461;-1,15550;;-0,10085;0,15152;-2,34305;;5060;1;0;-31;;;;;
4,072;0,00000;0,00000;-0,29430;;-0,04907;0,07461;-1,15909;;-0,10144;0,15241;-2,35694;;5072;0;0;-30;;;;;
4,073;0,00000;0,00000;-0,29430;;-0,04907;0,07461;-1,15939;;-0,10149;0,15249;-2,35810;;5073;0;0;-30;;;;;
4,081;-0,01962;0,03924;-0,27468;;-0,04915;0,07477;-1,16166;;-0,10188;0,15309;-2,36739;;5081;-2;4;-28;;;;;
4,081;-0,01962;0,03924;-0,27468;;-0,04915;0,07477;-1,16166;;-0,10188;0,15309;-2,36739;;5081;-2;4;-28;;;;;
4,093;-0,01962;0,03924;-0,28449;;-0,04938;0,07524;-1,16502;;-0,10247;0,15399;-2,38135;;5093;-2;4;-29;;;;;
4,093;-0,01962;0,03924;-0,28449;;-0,04938;0,07524;-1,16502;;-0,10247;0,15399;-2,38135;;5093;-2;4;-29;;;;;
4,101;0,00000;0,00000;-0,30411;;-0,04946;0,07540;-1,16737;;-0,10287;0,15459;-2,39068;;5101;0;0;-31;;;;;
4,101;0,00000;0,00000;-0,30411;;-0,04946;0,07540;-1,16737;;-0,10287;0,15459;-2,39068;;5101;0;0;-31;;;;;
4,109;0,00000;0,00981;-0,27468;;-0,04946;0,07544;-1,16969;;-0,10326;0,15519;-2,40002;;5109;0;1;-28;;;;;
4,113;0,00000;0,00981;-0,27468;;-0,04946;0,07548;-1,17078;;-0,10346;0,15549;-2,40470;;5113;0;1;-28;;;;;
4,122;-0,01962;0,02943;-0,28449;;-0,04955;0,07565;-1,17330;;-0,10391;0,15617;-2,41525;;5122;-2;3;-29;;;;;
4,122;-0,01962;0,02943;-0,28449;;-0,04955;0,07565;-1,17330;;-0,10391;0,15617;-2,41525;;5122;-2;3;-29;;;;;
4,130;-0,01962;0,03924;-0,27468;;-0,04971;0,07593;-1,17554;;-0,10431;0,15678;-2,42465;;5130;-2;4;-28;;;;;
4,134;-0,01962;0,03924;-0,27468;;-0,04979;0,07609;-1,17664;;-0,10450;0,15708;-2,42935;;5134;-2;4;-28;;;;;
4,142;-0,01962;0,00000;-0,27468;;-0,04994;0,07624;-1,17883;;-0,10490;0,15769;-2,43877;;5142;-2;0;-28;;;;;
4,142;-0,01962;0,00000;-0,27468;;-0,04994;0,07624;-1,17883;;-0,10490;0,15769;-2,43877;;5142;-2;0;-28;;;;;
4,150;-0,00981;0,03924;-0,30411;;-0,05006;0,07640;-1,18115;;-0,10530;0,15830;-2,44821;;5150;-1;4;-31;;;;;
4,150;-0,00981;0,03924;-0,30411;;-0,05006;0,07640;-1,18115;;-0,10530;0,15830;-2,44821;;5150;-1;4;-31;;;;;
